Protein	Label	log2FC	SE	Tvalue	DF	pvalue	adj.pvalue	issue	MissingPercentage	ImputationPercentage
O43847	Cal33-HSC6	0.198846380662334	0.466416048802162	0.426328341773415	6	0.684740013418662	0.758071002338324	NA	0.428571428571429	0.142857142857143
O43896	Cal33-HSC6	0.685196037905867	0.236820303532164	2.8933162726599	6	0.0275739149716516	0.0626215016189292	NA	0.3125	0.0625
O43900	Cal33-HSC6	1.79469483657452	0.288302946376392	6.22503120114307	5	0.00156472338225178	0.00816126332685846	NA	0.5625	0.21875
O43933	Cal33-HSC6	-0.201158380707813	0.312171459622285	-0.644384278278375	6	0.543160338418079	0.635116605774206	NA	0.53125	0.28125
O60218	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.53125	0.03125
O60231	Cal33-HSC6	-2.25575681387975	0.190818240140225	-11.8214946968491	6	2.21472307588844e-05	0.000602707544754597	NA	0.390625	0.140625
O60237	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.625	0
O60238	Cal33-HSC6	0.43884489770218	0.604091305843896	0.72645458303547	2	0.543077453327765	0.635116605774206	NA	0.5	0
O60244	Cal33-HSC6	-0.941945961756743	0.102103359232132	-9.22541597887322	6	9.15499681881649e-05	0.00137497688071282	NA	0.4375	0.223214285714286
O60245	Cal33-HSC6	-2.87964239662827	0.207495670056518	-13.8780842792715	6	8.71647020161959e-06	0.000360431702882555	NA	0.25	0.25
O60248	Cal33-HSC6	-0.901727852615006	0.185738514345092	-4.85482429852778	6	0.00283771544686418	0.0120792593353149	NA	0.3	0.3
O60256	Cal33-HSC6	0.734417543761973	0.366786364050559	2.0023032908081	6	0.0921317990416104	0.158395058395512	NA	0.296875	0.171875
O60264	Cal33-HSC6	-0.546950047001447	0.29865129689947	-1.83140020713038	6	0.116761371713424	0.190357505138527	NA	0.275	0.275
O60271	Cal33-HSC6	0.188066766553353	0.201384104117355	0.933870959565701	6	0.386411338650712	0.48726087218371	NA	0.509615384615385	0.278846153846154
O60287	Cal33-HSC6	-1.62993738154338	0.819487145157648	-1.98897248257607	5	0.103385651441981	0.173343820005934	NA	0.625	0.5
O60291	Cal33-HSC6	0.743213174247851	NA	NA	0	NA	NA	NA	0.75	0
O60292	Cal33-HSC6	-0.397020545355314	0.148465680766846	-2.67415703955719	6	0.036821859558084	0.0780564586104791	NA	0.328125	0.203125
O60293	Cal33-HSC6	-1.31262823984356	0.119038052539237	-11.0269633267975	6	3.30845272733526e-05	0.000747100247080531	NA	0.470238095238095	0.327380952380952
O60303	Cal33-HSC6	-0.494008481811575	0.220816279787787	-2.237192304328	5	0.0754801983605717	0.135568657899578	NA	0.125	0
O60318	Cal33-HSC6	0.903755456626808	0.200365672401794	4.51053040070907	6	0.00405820306582383	0.0154746330078839	NA	0.305555555555556	0.194444444444444
O60333	Cal33-HSC6	-0.294574163977662	0.410367220456439	-0.71783063873868	6	0.499843681956576	0.595622112032088	NA	0.25	0.25
O60336	Cal33-HSC6	-3.63936051214579	0.343696090596924	-10.5888912085821	6	4.17573982178787e-05	0.000855026172860818	NA	0	0
O60341	Cal33-HSC6	-0.666665412336356	0.10518052677098	-6.33829695289465	6	0.000721940579050173	0.00481899120271646	NA	0.204545454545455	0.204545454545455
O60343	Cal33-HSC6	1.29045991155576	0.230745230454842	5.5925745854509	6	0.00139033882841311	0.00758020347545776	NA	0.401785714285714	0.258928571428571
O60353	Cal33-HSC6	0.0753862062356532	0.16636253314752	0.453144135337284	6	0.666370780882105	0.74264073025153	NA	0.40625	0.15625
O60437	Cal33-HSC6	0.958343194469201	0.161832926033214	5.92180601290319	6	0.00103314718392067	0.00612293435966959	NA	0.125	0.125
O60447	Cal33-HSC6	-3.3045813225654	0.302581235807225	-10.9213028816855	3	0.00164320704057008	0.00836340847367167	NA	0.375	0
O60487	Cal33-HSC6	-0.396097341650259	0.314095517792183	-1.26107288774599	6	0.254097482677189	0.34902777603286	NA	0.125	0.125
O60493	Cal33-HSC6	0.0300926944558715	0.369100614249881	0.0815297869851247	6	0.937672298947732	0.957520397642584	NA	0	0
O60503	Cal33-HSC6	-0.461981385196052	0.303946665560146	-1.51994227126875	4	0.20315723533109	0.29362353031965	NA	0.25	0
O60504	Cal33-HSC6	1.18599320954821	0.348758318462757	3.40061626279132	6	0.0144849326359813	0.0383375108170942	NA	0.410714285714286	0.125
O60524	Cal33-HSC6	0.18304381926042	0.326294477760754	0.560977373924887	6	0.595126350821457	0.682594488838443	NA	0.0416666666666666	0.0416666666666667
O60563	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.625	0
O60566	Cal33-HSC6	-0.940205998256793	0.425463688572042	-2.20983840339548	6	0.0691586793193828	0.12676498169719	NA	0.225	0.225
O60583	Cal33-HSC6	-0.0916364488833888	0.444112283462017	-0.206336217879517	6	0.843351842580223	0.888267372403384	NA	0.638888888888889	0.305555555555556
O60610	Cal33-HSC6	-1.38715143099022	0.256303925853047	-5.41213493462271	5	0.0029135420656039	0.0122435806989683	NA	0.4375	0.3125
O60658	Cal33-HSC6	-0.211560647668393	1.20159791045645	-0.176066091516444	3	0.871456278734973	0.911835948567912	NA	0.375	0
O60673	Cal33-HSC6	0.198208685456949	0.375404245740232	0.527987330207509	5	0.6200921761778	0.70387410611945	NA	0.71875	0.15625
O60674	Cal33-HSC6	-0.189718453007992	0.267947140475318	-0.708044327965008	2	0.5523122278698	0.642279815024632	NA	0.5	0
O60675	Cal33-HSC6	0.122100309042964	0.405363282896698	0.301212058897992	6	0.773418724992164	0.829132933264592	NA	0.5	0
O60684	Cal33-HSC6	0.868879023820138	0.201301333800607	4.31631031655647	6	0.00500282143842634	0.0177778833258365	NA	0.1875	0.1875
O60716	Cal33-HSC6	-1.13069832486038	0.0410632273117639	-27.5355445463599	6	1.51689284688672e-07	9.33253130186123e-05	NA	0.321428571428571	0.273809523809524
O60749	Cal33-HSC6	-0.722221370013664	0.374365034637099	-1.92919023731415	5	0.111606047461485	0.184216513798532	NA	0.4375	0.3125
O60762	Cal33-HSC6	-0.988731254373036	0.219856342177751	-4.49716958164281	6	0.00411632427937958	0.0156193798157206	NA	0.225	0.225
O60763	Cal33-HSC6	0.53889135425243	0.470038167631528	1.14648424609398	6	0.2952507374208	0.393808439025322	NA	0	0
O60765	Cal33-HSC6	0.411118588158568	0.346808796442674	1.18543298894244	6	0.280662425367595	0.378175692920196	NA	0.3125	0.3125
O60784	Cal33-HSC6	-0.392612723016485	0.266154312975368	-1.47513192113036	5	0.200193069709573	0.289997604165278	NA	0.5625	0
O60825	Cal33-HSC6	1.02633725958854	0.148850680644256	6.89507938523585	6	0.000459589625017465	0.00354318006308864	NA	0.178571428571429	0.178571428571429
O60828	Cal33-HSC6	0.663759028733964	0.366824225042225	1.80947435698272	6	0.120362597636397	0.194732983167829	NA	0	0
O60832	Cal33-HSC6	-1.80605061650214	0.0463065911559566	-39.0020204773768	6	1.89798639027572e-08	3.02159433331894e-05	NA	0.269736842105263	0.217105263157895
O60841	Cal33-HSC6	-1.24159439837005	0.0998237707128427	-12.437863141252	6	1.64979107486474e-05	0.000518969631714818	NA	0.25	0.1875
O60869	Cal33-HSC6	0.71573549634404	0.16358712871303	4.37525557160188	5	0.00718652017061361	0.0231995790406358	NA	0.1875	0.0625
O60885	Cal33-HSC6	-0.188514394905237	0.0931799385483062	-2.02312212094353	6	0.0895124621478871	0.154960544119733	NA	0.364130434782609	0.233695652173913
O60930	Cal33-HSC6	-0.767149397559303	0.44187425269584	-1.73612604237288	6	0.133221991417019	0.210615104603669	NA	0.3125	0.0625
O60934	Cal33-HSC6	0.759019651860605	0.147614244526224	5.14191333158069	6	0.0021320267381415	0.00998290166800374	NA	0.25	0.159090909090909
O75044	Cal33-HSC6	-0.612254428299912	0.335542000807529	-1.82467299719986	6	0.117854818769392	0.191649511216417	NA	0.333333333333333	0.333333333333333
O75084	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.625	0
O75096	Cal33-HSC6	0.531660833285396	0.44943841435809	1.18294479577305	5	0.290009055042328	0.388059974076156	NA	0.541666666666667	0.416666666666667
O75113	Cal33-HSC6	-0.670738483629601	0.225376927976323	-2.97607430206905	6	0.0247620693663619	0.0577177370882111	NA	0.325	0.125
O75116	Cal33-HSC6	-0.588468423727705	0.197095880730463	-2.98569620809306	5	0.0305985258008594	0.0680822544723525	NA	0.125	0
O75122	Cal33-HSC6	-0.0651758863469319	0.131573300382641	-0.495357995561316	6	0.637964206912748	0.719291088813807	NA	0.5625	0.3625
O75128	Cal33-HSC6	-1.98634138311729	0.405720969521881	-4.89583120502271	4	0.00806813154880226	0.0251359401676971	NA	0.25	0
O75132	Cal33-HSC6	-0.579007420556494	0.466624052728078	-1.24084349525357	6	0.260978193761175	0.356479866553232	NA	0.625	0.375
O75140	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5	0
O75147	Cal33-HSC6	-1.09191475005022	0.108075669909538	-10.1032429497238	5	0.000162727843465271	0.00187414804566054	NA	0.125	0
O75151	Cal33-HSC6	0.585940475952836	0.146592003789101	3.99708347527479	6	0.00714267247085898	0.0231355739035758	NA	0.43	0.35
O75152	Cal33-HSC6	-0.276137053239091	0.148088258982033	-1.86467890930228	6	0.111498247570932	0.184134035407597	NA	0.338235294117647	0.220588235294118
O75153	Cal33-HSC6	-0.642316381438253	0.218478003319374	-2.9399590424639	5	0.032258186234615	0.0706882759607805	NA	0.3125	0.1875
O75157	Cal33-HSC6	-0.827590804262413	0.643014665769479	-1.28704810064022	2	0.326926617904199	0.426612439101217	NA	0.5	0
O75164	Cal33-HSC6	-0.687589014524113	0.123010422426663	-5.58968094702741	4	0.00502558938434561	0.0178062578941301	NA	0.3125	0.0625
O75167	Cal33-HSC6	0.224940528622075	0.457032287789781	0.492176449304912	4	0.648383994407617	0.72743292395837	NA	0.5	0.25
O75175	Cal33-HSC6	-0.20778215772046	0.169720449749797	-1.22426117787676	6	0.266739305362524	0.362019585794662	NA	0	0
O75179	Cal33-HSC6	-0.132897219598624	0.0919776681379963	-1.44488572377412	6	0.198614594861157	0.288104268809988	NA	0.583333333333333	0.324074074074074
O75182	Cal33-HSC6	-0.185851327436788	0.492183842434367	-0.377605503093229	6	0.718720425558389	0.786393757724368	NA	0.458333333333333	0.458333333333333
O75190	Cal33-HSC6	-0.976093282018483	0.0714684034365977	-13.6576897633429	6	9.57047402749822e-06	0.000371614503701882	NA	0	0
O75330	Cal33-HSC6	-1.8234980724383	0.122867984010552	-14.8411165619979	3	0.000663770442103084	0.00453528988767429	NA	0.375	0
O75362	Cal33-HSC6	0.310600121964514	0.210329869897981	1.47672854129168	6	0.190211652956879	0.278068825993895	NA	0.178571428571429	0.178571428571429
O75367	Cal33-HSC6	0.210930771674869	0.206725607895076	1.02034176521531	6	0.346931616369726	0.44739986493366	NA	0.270833333333333	0.270833333333333
O75369	Cal33-HSC6	-1.46601736689193	0.468369285538112	-3.1300459106912	6	0.0203234268769339	0.0497003004425173	NA	0.236111111111111	0.236111111111111
O75376	Cal33-HSC6	-0.0289464082454518	0.0959096859407783	-0.301809019198806	6	0.772985200960188	0.828960889140195	NA	0.435267857142857	0.274553571428571
O75379	Cal33-HSC6	-1.17889439812557	0.364840824610243	-3.23125680736243	6	0.0178822180096359	0.0452599222119877	NA	0.479166666666667	0.479166666666667
O75381	Cal33-HSC6	0.0141563165939922	0.495785460074115	0.0285533113292108	6	0.978146888256585	0.984329864794237	NA	0	0
O75385	Cal33-HSC6	-0.392903477955587	0.208480847758185	-1.88460226529448	6	0.108460760216513	0.179957822058039	NA	0.175	0.175
O75391	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.625	0
O75396	Cal33-HSC6	-1.20959682469773	0.500137431013747	-2.41852888764185	5	0.0602266270227165	0.114827293676844	NA	0.3125	0.1875
O75398	Cal33-HSC6	1.20563914032015	0.287719993838304	4.19032102787305	6	0.00574720470769829	0.0197188575315855	NA	0.25	0.25
O75400	Cal33-HSC6	-0.676530532490748	0.177771270410915	-3.80562354607108	6	0.00890902472092758	0.026834031778312	NA	0.486111111111111	0.263888888888889
O75410	Cal33-HSC6	1.12512981740519	0.257410173580367	4.3709609521471	6	0.00471412155573847	0.0172327933794159	NA	0	0
O75420	Cal33-HSC6	0.746627460078195	0.21487882228142	3.47464423041355	4	0.0254757321376773	0.0590354666130746	NA	0.25	0
O75427	Cal33-HSC6	-1.45226125224395	0.265974414665892	-5.46015395529016	6	0.00157234579194365	0.00816126332685846	NA	0.392857142857143	0.392857142857143
O75436	Cal33-HSC6	0.0400990161510942	0.167767408557741	0.239015530464567	6	0.819048399871886	0.866959527847124	NA	0	0
O75448	Cal33-HSC6	0.0680433616485854	0.126037007086034	0.539868116688445	6	0.608725624446079	0.693446292750024	NA	0.0416666666666666	0.0416666666666667
O75475	Cal33-HSC6	-1.45669605656652	0.186533501160133	-7.80929992471426	6	0.000232554274618657	0.0023067065744106	NA	0.494047619047619	0.303571428571429
O75494	Cal33-HSC6	-0.0594373452070309	0.183868695682185	-0.323259731551953	6	0.757468016462065	0.81598213962107	NA	0.25	0.113636363636364
O75528	Cal33-HSC6	-0.364580703621888	0.262560137298884	-1.38856075934661	5	0.223646089825057	0.316906608813076	NA	0.625	0.5
O75530	Cal33-HSC6	0.659262341444136	0.365764978983351	1.80242062341935	1	0.322465860235016	0.421759119360692	NA	0.625	0
O75531	Cal33-HSC6	-2.21444871261787	0.520379791635143	-4.25544717188115	5	0.00804979091765246	0.0251279747860837	NA	0.583333333333333	0.166666666666667
O75533	Cal33-HSC6	-0.0288417204887037	0.0396647021589502	-0.727138209008225	6	0.494523066342182	0.590608193260881	NA	0.361559139784946	0.221774193548387
O75534	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.625	0
O75564	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.75	0
O75569	Cal33-HSC6	1.13799476579683	0.260464805391422	4.36909226214527	6	0.00472367825727926	0.0172479261137353	NA	0.5	0.166666666666667
O75592	Cal33-HSC6	-0.253017899795029	0.27612804637194	-0.91630641334498	6	0.394842581404284	0.496320086534243	NA	0.308333333333333	0.241666666666667
O75643	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.625	0
O75665	Cal33-HSC6	0.347581657079306	0.181210051378922	1.91811466546351	6	0.103536427527324	0.173505255393158	NA	0.229166666666667	0.229166666666667
O75674	Cal33-HSC6	2.24089527353683	0.299548971123664	7.48089791505814	6	0.000294663571451137	0.00267295957692427	NA	0.125	0.125
O75676	Cal33-HSC6	0.23992264048372	0.434577336241595	0.552082726077411	6	0.600835169071161	0.687171980177779	NA	0.3125	0.0625
O75683	Cal33-HSC6	-1.8708015371934	0.154767210307214	-12.087841691272	6	1.94675171123482e-05	0.000561665596890177	NA	0.239583333333333	0.15625
O75691	Cal33-HSC6	-1.46115668276907	0.168565993401753	-8.66815810996124	6	0.000130039344733657	0.00166329052554572	NA	0.03125	0.03125
O75694	Cal33-HSC6	0.318652640148907	0.142196503352695	2.24093161671171	6	0.0662621298142634	0.123523782979283	NA	0.513888888888889	0.347222222222222
O75717	Cal33-HSC6	-0.00840296805641997	0.165052794023602	-0.0509107895211902	6	0.961049173740738	0.973585927200289	NA	0.229166666666667	0.229166666666667
O75764	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5	0
O75815	Cal33-HSC6	-0.660496957648675	0.479772761836586	-1.37668706977084	5	0.227058940121927	0.320317086995221	NA	0.583333333333333	0.166666666666667
O75821	Cal33-HSC6	-0.274683587584787	0.347832978161506	-0.789699668607172	6	0.459764277942093	0.560018921563743	NA	0.53125	0.28125
O75822	Cal33-HSC6	-1.79131027999435	0.358649692425274	-4.99459589071745	6	0.0024655772222697	0.0109795774485409	NA	0.333333333333333	0.333333333333333
O75864	Cal33-HSC6	-0.720989800792559	0.440512101435212	-1.63670827303844	4	0.177032591162274	0.262906609263378	NA	0.625	0
O75896	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5	0
O75909	Cal33-HSC6	-1.52469976282381	0.201410598128777	-7.57010692083321	6	0.00027607856038947	0.00257781271636385	NA	0.4	0.333333333333333
O75925	Cal33-HSC6	0.191444550009422	0.213751451624264	0.895640935089165	6	0.404941622656862	0.505646266438176	NA	0.05	0.05
O75940	Cal33-HSC6	0.0295640781768508	0.249355726453758	0.118561857781651	6	0.909492260474173	0.937005738530165	NA	0	0
O75955	Cal33-HSC6	0.494588544325057	0.2442452665668	2.02496675279391	3	0.136002584902147	0.214372391251701	NA	0.375	0
O75962	Cal33-HSC6	-1.66231416343983	0.455150277300047	-3.65223146364027	6	0.0106778681914883	0.0305740398576428	NA	0.425	0.425
O75970	Cal33-HSC6	-0.206436140842684	0.209206479125122	-0.986757875310446	6	0.361866616983193	0.462395413313833	NA	0.5625	0.1875
O75976	Cal33-HSC6	0.0668758031018616	0.293805547128762	0.227619266400552	6	0.82750034856294	0.873594532435146	NA	0.178571428571429	0.178571428571429
O76021	Cal33-HSC6	-0.755554444072804	0.129720932718623	-5.82446046477074	6	0.00112649686393884	0.00649020864684127	NA	0.331896551724138	0.262931034482759
O76061	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.75	0
O76074	Cal33-HSC6	-0.608170512086213	1.3752997328468	-0.442209430832456	1	0.734939263816675	0.79974252084494	NA	0.625	0
O76080	Cal33-HSC6	-1.63944989303563	0.182324190930088	-8.99194936597452	6	0.000105803858269304	0.00152521694732223	NA	0.510416666666667	0.260416666666667
O76094	Cal33-HSC6	1.1629285644012	0.276202556089939	4.21041926933697	6	0.00562053890409286	0.0194308315642038	NA	0.666666666666667	0.25
O94761	Cal33-HSC6	-0.432892581069942	0.183178850978072	-2.36322358590274	6	0.0560368032105187	0.108727106290245	NA	0.1875	0.1875
O94762	Cal33-HSC6	-0.842831666128395	0.438189776319035	-1.92343982374146	6	0.102774784159942	0.17250127188469	NA	0.2	0.2
O94763	Cal33-HSC6	1.75507851220364	0.352941927348139	4.97271187186681	4	0.00763675769470784	0.0241704140158546	NA	0.4375	0.1875
O94776	Cal33-HSC6	-0.456795776217685	0.195258572745664	-2.33944031134904	6	0.0578882359196031	0.111434544490015	NA	0.107142857142857	0.107142857142857
O94782	Cal33-HSC6	-0.3641581823414	0.273599113446535	-1.33099182140647	6	0.231533123106122	0.32490148257818	NA	0.482142857142857	0.482142857142857
O94804	Cal33-HSC6	-1.0204422299532	0.409000433013418	-2.49496613593981	6	0.0468462436992785	0.0944040759104447	NA	0.546875	0.171875
O94806	Cal33-HSC6	2.12580873981153	0.339972424471337	6.25288578365494	4	0.00333566404493624	0.0134943311440975	NA	0.5	0.25
O94826	Cal33-HSC6	0.747925824464331	0.204511028074673	3.6571417761943	6	0.0106155445712761	0.0304229468181306	NA	0.235294117647059	0.176470588235294
O94842	Cal33-HSC6	-0.492094330230275	0.198275743899211	-2.48186853597392	6	0.0476844737721707	0.0955490021967221	NA	0.5	0.357142857142857
O94876	Cal33-HSC6	0.284726330572429	0.223627016509929	1.27321973443127	6	0.250042942059183	0.344200919808231	NA	0	0
O94880	Cal33-HSC6	-1.13799160423309	0.316313399478775	-3.59767118973866	6	0.0113983370392599	0.0320037964135832	NA	0.630434782608696	0.282608695652174
O94885	Cal33-HSC6	0.125165767086298	0.237368642815366	0.52730539974337	5	0.620532228604679	0.70387410611945	NA	0.125	0
O94887	Cal33-HSC6	1.63491781359986	0.521532708776236	3.13483274603458	6	0.0202001068528515	0.0494747232457531	NA	0.59375	0.34375
O94888	Cal33-HSC6	0.502078185364677	0.39139482871801	1.28279207727195	6	0.246888070399789	0.341037577506694	NA	0.1875	0.1875
O94901	Cal33-HSC6	-0.5115830347397	0.122377304021836	-4.18037510164807	6	0.00581106893054306	0.0197887095987691	NA	0.5	0.25
O94906	Cal33-HSC6	0.491350685854009	0.183613283852288	2.67600837774508	6	0.0367310775916518	0.0779158901078078	NA	0.375	0.375
O94913	Cal33-HSC6	-0.369688475203509	0.169686812817159	-2.17865177067033	6	0.0721954043979056	0.131204433563317	NA	0.367647058823529	0.25
O94915	Cal33-HSC6	-0.269816815325978	0.0924796997164979	-2.91757884328255	6	0.0267153808534752	0.0612395771328043	NA	0.2625	0.1625
O94916	Cal33-HSC6	0.142585581457238	0.173129510878758	0.823577567645816	6	0.441678344462557	0.541928265421496	NA	0.589285714285714	0.303571428571429
O94929	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.644230769230769	0.105769230769231
O94933	Cal33-HSC6	0.977386366980025	0.629945146829548	1.55154202218894	3	0.218569875426321	0.311098115045778	NA	0.375	0
O94964	Cal33-HSC6	-0.630946813398469	0.25485501634178	-2.47570882635608	6	0.0480841435259163	0.0958671966102176	NA	0.53125	0.28125
O94972	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.625	0
O94979	Cal33-HSC6	0.273717160021895	0.231417677597836	1.18278414537358	6	0.281634649532194	0.379017424883983	NA	0.25	0.25
O94986	Cal33-HSC6	-0.150376299526595	0.126105431231856	-1.19246489273023	5	0.286579706167156	0.3840361045607	NA	0.125	0
O95049	Cal33-HSC6	0.795762462897548	0.16911817040844	4.70536348031491	6	0.0033077286130232	0.0133992466970304	NA	0.3375	0.3375
O95067	Cal33-HSC6	0.930907478466591	0.809816804340959	1.14952847789344	3	0.333668699707056	0.434342248514827	NA	0.5625	0.1875
O95069	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5625	0.0625
O95071	Cal33-HSC6	-0.115356336203055	0.188216057404543	-0.612893170719827	6	0.562442155375003	0.65144264194762	NA	0.420454545454545	0.329545454545455
O95104	Cal33-HSC6	-0.435633080509807	0.370393653793581	-1.17613537934045	6	0.284087717696409	0.381660461242771	NA	0.645833333333333	0.3125
